id,date,value
tribes_blackfeet_Blackfeet,1979-01-01,70.99955801767845
tribes_blackfeet_Blackfeet,1979-02-01,97.27474733465883
tribes_blackfeet_Blackfeet,1979-03-01,156.5483431533047
tribes_blackfeet_Blackfeet,1979-04-01,195.55171963068992
tribes_blackfeet_Blackfeet,1979-05-01,256.7968404412814
tribes_blackfeet_Blackfeet,1979-06-01,288.8178229484384
tribes_blackfeet_Blackfeet,1979-07-01,300.7261448690336
tribes_blackfeet_Blackfeet,1979-08-01,247.51062732853302
tribes_blackfeet_Blackfeet,1979-09-01,184.01136194516533
tribes_blackfeet_Blackfeet,1979-10-01,109.29650913743669
tribes_blackfeet_Blackfeet,1979-11-01,72.81496187323305
tribes_blackfeet_Blackfeet,1979-12-01,49.33423178163293
tribes_blackfeet_Blackfeet,1980-01-01,65.37646934648627
tribes_blackfeet_Blackfeet,1980-02-01,91.44700822873747
tribes_blackfeet_Blackfeet,1980-03-01,139.16777153537697
tribes_blackfeet_Blackfeet,1980-04-01,218.20354663726945
tribes_blackfeet_Blackfeet,1980-05-01,244.30576637999653
tribes_blackfeet_Blackfeet,1980-06-01,282.73983262989617
tribes_blackfeet_Blackfeet,1980-07-01,299.72644732749626
tribes_blackfeet_Blackfeet,1980-08-01,227.59738577228703
tribes_blackfeet_Blackfeet,1980-09-01,162.03340918832717
tribes_blackfeet_Blackfeet,1980-10-01,113.84743698329142
tribes_blackfeet_Blackfeet,1980-11-01,71.14369102373514
tribes_blackfeet_Blackfeet,1980-12-01,46.88514503931891
tribes_blackfeet_Blackfeet,1981-01-01,67.43715549277388
tribes_blackfeet_Blackfeet,1981-02-01,97.81849302875396
tribes_blackfeet_Blackfeet,1981-03-01,159.19657556542523
tribes_blackfeet_Blackfeet,1981-04-01,211.17638484310342
tribes_blackfeet_Blackfeet,1981-05-01,228.44559597206987
tribes_blackfeet_Blackfeet,1981-06-01,275.37396567706105
tribes_blackfeet_Blackfeet,1981-07-01,298.0255712918495
tribes_blackfeet_Blackfeet,1981-08-01,253.7468484678225
tribes_blackfeet_Blackfeet,1981-09-01,181.19427699258884
tribes_blackfeet_Blackfeet,1981-10-01,108.9346811129078
tribes_blackfeet_Blackfeet,1981-11-01,72.10634705356267
tribes_blackfeet_Blackfeet,1981-12-01,50.065576666566336
tribes_blackfeet_Blackfeet,1982-01-01,63.52081312763092
tribes_blackfeet_Blackfeet,1982-02-01,94.39637975823389
tribes_blackfeet_Blackfeet,1982-03-01,154.95832225503443
tribes_blackfeet_Blackfeet,1982-04-01,204.80458089750107
tribes_blackfeet_Blackfeet,1982-05-01,234.40235677919432
tribes_blackfeet_Blackfeet,1982-06-01,282.53104362313604
tribes_blackfeet_Blackfeet,1982-07-01,288.9067829428198
tribes_blackfeet_Blackfeet,1982-08-01,241.49812919581862
tribes_blackfeet_Blackfeet,1982-09-01,168.51095866721514
tribes_blackfeet_Blackfeet,1982-10-01,116.50817515752087
tribes_blackfeet_Blackfeet,1982-11-01,68.38124774253532
tribes_blackfeet_Blackfeet,1982-12-01,50.205391104362874
tribes_blackfeet_Blackfeet,1983-01-01,64.39239214544426
tribes_blackfeet_Blackfeet,1983-02-01,97.27299412418174
tribes_blackfeet_Blackfeet,1983-03-01,141.89617048986426
tribes_blackfeet_Blackfeet,1983-04-01,207.8277700415485
tribes_blackfeet_Blackfeet,1983-05-01,255.47632915897455
tribes_blackfeet_Blackfeet,1983-06-01,267.78599722526934
tribes_blackfeet_Blackfeet,1983-07-01,280.5486747706862
tribes_blackfeet_Blackfeet,1983-08-01,247.9625645816054
tribes_blackfeet_Blackfeet,1983-09-01,158.33327257687642
tribes_blackfeet_Blackfeet,1983-10-01,108.7699071805771
tribes_blackfeet_Blackfeet,1983-11-01,64.34383568262945
tribes_blackfeet_Blackfeet,1983-12-01,52.50477977212706
tribes_blackfeet_Blackfeet,1984-01-01,66.50119318156482
tribes_blackfeet_Blackfeet,1984-02-01,97.67345313503317
tribes_blackfeet_Blackfeet,1984-03-01,132.6552660693861
tribes_blackfeet_Blackfeet,1984-04-01,200.7583260035406
tribes_blackfeet_Blackfeet,1984-05-01,241.14980121072568
tribes_blackfeet_Blackfeet,1984-06-01,271.826849532454
tribes_blackfeet_Blackfeet,1984-07-01,308.2507361843161
tribes_blackfeet_Blackfeet,1984-08-01,248.08644856492134
tribes_blackfeet_Blackfeet,1984-09-01,163.99507635804616
tribes_blackfeet_Blackfeet,1984-10-01,108.54189152478084
tribes_blackfeet_Blackfeet,1984-11-01,66.73003834241057
tribes_blackfeet_Blackfeet,1984-12-01,50.883001876203984
tribes_blackfeet_Blackfeet,1985-01-01,71.87635137827974
tribes_blackfeet_Blackfeet,1985-02-01,100.84253920812041
tribes_blackfeet_Blackfeet,1985-03-01,164.8229563464857
tribes_blackfeet_Blackfeet,1985-04-01,207.688379122242
tribes_blackfeet_Blackfeet,1985-05-01,266.91780856755224
tribes_blackfeet_Blackfeet,1985-06-01,289.2938282587757
tribes_blackfeet_Blackfeet,1985-07-01,316.9650979934762
tribes_blackfeet_Blackfeet,1985-08-01,224.3976361348749
tribes_blackfeet_Blackfeet,1985-09-01,139.4717350093197
tribes_blackfeet_Blackfeet,1985-10-01,104.14846827885876
tribes_blackfeet_Blackfeet,1985-11-01,62.20286912787451
tribes_blackfeet_Blackfeet,1985-12-01,53.27194732944715
tribes_blackfeet_Blackfeet,1986-01-01,66.37409777184055
tribes_blackfeet_Blackfeet,1986-02-01,102.01179887606129
tribes_blackfeet_Blackfeet,1986-03-01,157.23490978920296
tribes_blackfeet_Blackfeet,1986-04-01,204.18383545200575
tribes_blackfeet_Blackfeet,1986-05-01,249.15602460190587
tribes_blackfeet_Blackfeet,1986-06-01,289.53162819500926
tribes_blackfeet_Blackfeet,1986-07-01,298.5828105630396
tribes_blackfeet_Blackfeet,1986-08-01,248.90199607256886
tribes_blackfeet_Blackfeet,1986-09-01,150.22920812319404
tribes_blackfeet_Blackfeet,1986-10-01,115.38924002103066
tribes_blackfeet_Blackfeet,1986-11-01,68.25445206524574
tribes_blackfeet_Blackfeet,1986-12-01,55.435940494276075
tribes_blackfeet_Blackfeet,1987-01-01,69.01931072914437
tribes_blackfeet_Blackfeet,1987-02-01,97.91412252487113
tribes_blackfeet_Blackfeet,1987-03-01,138.4940713333757
tribes_blackfeet_Blackfeet,1987-04-01,216.5295662379156
tribes_blackfeet_Blackfeet,1987-05-01,253.0579907839701
tribes_blackfeet_Blackfeet,1987-06-01,296.8933184898063
tribes_blackfeet_Blackfeet,1987-07-01,278.7495361746174
tribes_blackfeet_Blackfeet,1987-08-01,229.91944299985283
tribes_blackfeet_Blackfeet,1987-09-01,182.97728293780324
tribes_blackfeet_Blackfeet,1987-10-01,119.53001915918638
tribes_blackfeet_Blackfeet,1987-11-01,71.77391923181543
tribes_blackfeet_Blackfeet,1987-12-01,49.3955147974023
tribes_blackfeet_Blackfeet,1988-01-01,70.29854174400573
tribes_blackfeet_Blackfeet,1988-02-01,100.86891029741122
tribes_blackfeet_Blackfeet,1988-03-01,151.29096357789757
tribes_blackfeet_Blackfeet,1988-04-01,205.99191789322248
tribes_blackfeet_Blackfeet,1988-05-01,253.9420757554982
tribes_blackfeet_Blackfeet,1988-06-01,290.3429291607582
tribes_blackfeet_Blackfeet,1988-07-01,301.30335824348066
tribes_blackfeet_Blackfeet,1988-08-01,247.89923409239887
tribes_blackfeet_Blackfeet,1988-09-01,168.061742739046
tribes_blackfeet_Blackfeet,1988-10-01,117.92864917075798
tribes_blackfeet_Blackfeet,1988-11-01,68.21596650772443
tribes_blackfeet_Blackfeet,1988-12-01,50.83797320709925
tribes_blackfeet_Blackfeet,1989-01-01,67.10158343728818
tribes_blackfeet_Blackfeet,1989-02-01,90.14315867315145
tribes_blackfeet_Blackfeet,1989-03-01,149.5904989373194
tribes_blackfeet_Blackfeet,1989-04-01,191.66581422988682
tribes_blackfeet_Blackfeet,1989-05-01,246.65698938935859
tribes_blackfeet_Blackfeet,1989-06-01,282.272100439899
tribes_blackfeet_Blackfeet,1989-07-01,303.927147155483
tribes_blackfeet_Blackfeet,1989-08-01,230.87512168710091
tribes_blackfeet_Blackfeet,1989-09-01,167.77967284041452
tribes_blackfeet_Blackfeet,1989-10-01,111.06445734032758
tribes_blackfeet_Blackfeet,1989-11-01,63.5492617724693
tribes_blackfeet_Blackfeet,1989-12-01,47.95130349076502
tribes_blackfeet_Blackfeet,1990-01-01,63.57968041232732
tribes_blackfeet_Blackfeet,1990-02-01,99.0388616274481
tribes_blackfeet_Blackfeet,1990-03-01,154.71387516526872
tribes_blackfeet_Blackfeet,1990-04-01,199.6441858021636
tribes_blackfeet_Blackfeet,1990-05-01,227.39349699673588
tribes_blackfeet_Blackfeet,1990-06-01,285.73393451568745
tribes_blackfeet_Blackfeet,1990-07-01,299.67015842106787
tribes_blackfeet_Blackfeet,1990-08-01,245.2716378686635
tribes_blackfeet_Blackfeet,1990-09-01,191.29854625545136
tribes_blackfeet_Blackfeet,1990-10-01,102.89808511951743
tribes_blackfeet_Blackfeet,1990-11-01,65.42439884899959
tribes_blackfeet_Blackfeet,1990-12-01,48.8287744478548
tribes_blackfeet_Blackfeet,1991-01-01,65.09125052848363
tribes_blackfeet_Blackfeet,1991-02-01,90.78331709561283
tribes_blackfeet_Blackfeet,1991-03-01,152.53182359808656
tribes_blackfeet_Blackfeet,1991-04-01,190.6134248846742
tribes_blackfeet_Blackfeet,1991-05-01,230.48314179024194
tribes_blackfeet_Blackfeet,1991-06-01,267.8711410592136
tribes_blackfeet_Blackfeet,1991-07-01,304.30584716796875
tribes_blackfeet_Blackfeet,1991-08-01,244.8811900866086
tribes_blackfeet_Blackfeet,1991-09-01,175.4749008945134
tribes_blackfeet_Blackfeet,1991-10-01,114.49033731957005
tribes_blackfeet_Blackfeet,1991-11-01,69.71692551216579
tribes_blackfeet_Blackfeet,1991-12-01,51.91517163629401
tribes_blackfeet_Blackfeet,1992-01-01,65.60257042488551
tribes_blackfeet_Blackfeet,1992-02-01,100.63138089114672
tribes_blackfeet_Blackfeet,1992-03-01,164.36888359453036
tribes_blackfeet_Blackfeet,1992-04-01,214.32459628309834
tribes_blackfeet_Blackfeet,1992-05-01,263.981182917068
tribes_blackfeet_Blackfeet,1992-06-01,264.88780797670967
tribes_blackfeet_Blackfeet,1992-07-01,274.397650731753
