id,date,value
blm_billings_Billings District,1979-01-01,253.01047959212644
blm_billings_Billings District,1979-02-01,260.0848716602888
blm_billings_Billings District,1979-03-01,267.7272972741012
blm_billings_Billings District,1979-04-01,271.1061774246175
blm_billings_Billings District,1979-05-01,275.97934887556227
blm_billings_Billings District,1979-06-01,280.8707183449262
blm_billings_Billings District,1979-07-01,284.2096571526003
blm_billings_Billings District,1979-08-01,284.332724021523
blm_billings_Billings District,1979-09-01,279.47157934971216
blm_billings_Billings District,1979-10-01,274.35956187925774
blm_billings_Billings District,1979-11-01,266.00602215927984
blm_billings_Billings District,1979-12-01,265.83807728948926
blm_billings_Billings District,1980-01-01,258.0437840725078
blm_billings_Billings District,1980-02-01,265.0625249949601
blm_billings_Billings District,1980-03-01,266.24693722763266
blm_billings_Billings District,1980-04-01,274.03368326550196
blm_billings_Billings District,1980-05-01,277.9273446929359
blm_billings_Billings District,1980-06-01,281.5931241441987
blm_billings_Billings District,1980-07-01,284.3201504929775
blm_billings_Billings District,1980-08-01,281.7435128874178
blm_billings_Billings District,1980-09-01,279.30553754341184
blm_billings_Billings District,1980-10-01,273.6116333928249
blm_billings_Billings District,1980-11-01,268.9739564685975
blm_billings_Billings District,1980-12-01,265.5655703915348
blm_billings_Billings District,1981-01-01,266.49162736335325
blm_billings_Billings District,1981-02-01,265.27128834251425
blm_billings_Billings District,1981-03-01,269.0766995406982
blm_billings_Billings District,1981-04-01,273.59285193026545
blm_billings_Billings District,1981-05-01,277.85954673296646
blm_billings_Billings District,1981-06-01,280.4708211147114
blm_billings_Billings District,1981-07-01,283.79876107632634
blm_billings_Billings District,1981-08-01,283.6574664793449
blm_billings_Billings District,1981-09-01,279.1642437441419
blm_billings_Billings District,1981-10-01,272.4988292049786
blm_billings_Billings District,1981-11-01,269.61440457096046
blm_billings_Billings District,1981-12-01,264.2635822347278
blm_billings_Billings District,1982-01-01,256.5070681175661
blm_billings_Billings District,1982-02-01,262.39922661563986
blm_billings_Billings District,1982-03-01,266.8101487556028
blm_billings_Billings District,1982-04-01,269.74826963082074
blm_billings_Billings District,1982-05-01,275.5860960093644
blm_billings_Billings District,1982-06-01,280.9014028492945
blm_billings_Billings District,1982-07-01,284.16528146452305
