id,date,value
blm_billings_Billings District,1979-01-01,84.83393152917039
blm_billings_Billings District,1979-02-01,84.51496668986917
blm_billings_Billings District,1979-03-01,86.5107573798131
blm_billings_Billings District,1979-04-01,84.45167337729528
blm_billings_Billings District,1979-05-01,84.65068644812536
blm_billings_Billings District,1979-06-01,81.54460566165301
blm_billings_Billings District,1979-07-01,78.72708531167488
blm_billings_Billings District,1979-08-01,76.57378055582737
blm_billings_Billings District,1979-09-01,73.9730942818179
blm_billings_Billings District,1979-10-01,79.9045003387308
blm_billings_Billings District,1979-11-01,82.88102996509133
blm_billings_Billings District,1979-12-01,81.2186262256019
blm_billings_Billings District,1980-01-01,82.73189370817538
blm_billings_Billings District,1980-02-01,86.94551861382043
blm_billings_Billings District,1980-03-01,89.20890990403
blm_billings_Billings District,1980-04-01,72.38487383379693
blm_billings_Billings District,1980-05-01,79.45062913971357
blm_billings_Billings District,1980-06-01,86.02123540336261
blm_billings_Billings District,1980-07-01,77.24748983332043
blm_billings_Billings District,1980-08-01,79.51861003256995
blm_billings_Billings District,1980-09-01,76.57123778780408
blm_billings_Billings District,1980-10-01,72.17838470545914
blm_billings_Billings District,1980-11-01,76.62174921956203
blm_billings_Billings District,1980-12-01,75.41162001862922
blm_billings_Billings District,1981-01-01,83.39632339835487
blm_billings_Billings District,1981-02-01,75.69787195988059
blm_billings_Billings District,1981-03-01,78.4187591644778
blm_billings_Billings District,1981-04-01,70.06672259885568
blm_billings_Billings District,1981-05-01,89.27496754643745
blm_billings_Billings District,1981-06-01,83.92434428524396
blm_billings_Billings District,1981-07-01,76.7722130793349
blm_billings_Billings District,1981-08-01,80.73043535477994
blm_billings_Billings District,1981-09-01,74.6379020834097
blm_billings_Billings District,1981-10-01,86.34421639531931
blm_billings_Billings District,1981-11-01,83.58959679309548
blm_billings_Billings District,1981-12-01,83.42103259365297
blm_billings_Billings District,1982-01-01,79.07659128204428
blm_billings_Billings District,1982-02-01,70.60111664575163
blm_billings_Billings District,1982-03-01,87.4138123535279
blm_billings_Billings District,1982-04-01,78.5598234503902
blm_billings_Billings District,1982-05-01,81.0384361584129
blm_billings_Billings District,1982-06-01,89.92048816067285
blm_billings_Billings District,1982-07-01,82.6425495390598
blm_billings_Billings District,1982-08-01,81.06308812430333
blm_billings_Billings District,1982-09-01,80.70413197269389
blm_billings_Billings District,1982-10-01,85.41552581991651
blm_billings_Billings District,1982-11-01,84.9996872357325
blm_billings_Billings District,1982-12-01,84.95414363411093
blm_billings_Billings District,1983-01-01,85.08096838125275
blm_billings_Billings District,1983-02-01,85.55470602889483
blm_billings_Billings District,1983-03-01,88.33721353668949
blm_billings_Billings District,1983-04-01,83.13680741870051
blm_billings_Billings District,1983-05-01,82.67412658415276
blm_billings_Billings District,1983-06-01,87.90965599796408
blm_billings_Billings District,1983-07-01,81.28978216488304
blm_billings_Billings District,1983-08-01,79.91471392603407
blm_billings_Billings District,1983-09-01,76.97651477281913
blm_billings_Billings District,1983-10-01,85.712431861632
blm_billings_Billings District,1983-11-01,86.64811554670973
blm_billings_Billings District,1983-12-01,76.03324398981663
blm_billings_Billings District,1984-01-01,78.730932739401
