date,id,name,variable,value
1986-01-01T07:00:00Z,blm_billings_Billings District,Billings,afgNPP,0.6398679254272884
1986-01-01T07:00:00Z,blm_billings_Billings District,Billings,pfgNPP,0.3510785369139632
1986-01-01T07:00:00Z,blm_billings_Billings District,Billings,shrNPP,0.013460256177706853
1986-01-01T07:00:00Z,blm_billings_Billings District,Billings,treNPP,0.6824429015446372
1986-01-01T07:00:00Z,blm_miles-city_Miles City District,Miles City,afgNPP,0.0016433141034435596
1986-01-01T07:00:00Z,blm_miles-city_Miles City District,Miles City,pfgNPP,0.008200914675671423
1986-01-01T07:00:00Z,blm_miles-city_Miles City District,Miles City,shrNPP,0
1986-01-01T07:00:00Z,blm_miles-city_Miles City District,Miles City,treNPP,0.009877322973842369
1986-01-01T07:00:00Z,blm_malta_Malta District,Malta,afgNPP,0.3286570349081402
1986-01-01T07:00:00Z,blm_malta_Malta District,Malta,pfgNPP,0.39969231148865847
1986-01-01T07:00:00Z,blm_malta_Malta District,Malta,shrNPP,1.8945281131328373e-5
1986-01-01T07:00:00Z,blm_malta_Malta District,Malta,treNPP,0.2735968964630072
1986-01-01T07:00:00Z,blm_lewistown_Lewistown District,Lewistown,afgNPP,0.5760363608605026
1986-01-01T07:00:00Z,blm_lewistown_Lewistown District,Lewistown,pfgNPP,1.2838422651094612
1986-01-01T07:00:00Z,blm_lewistown_Lewistown District,Lewistown,shrNPP,3.603027342198332e-5
1986-01-01T07:00:00Z,blm_lewistown_Lewistown District,Lewistown,treNPP,1.4387845260515255
1986-01-01T07:00:00Z,blm_missoula_Missoula District,Missoula,afgNPP,0.001966265411545282
1986-01-01T07:00:00Z,blm_missoula_Missoula District,Missoula,pfgNPP,0.077676057560502
1986-01-01T07:00:00Z,blm_missoula_Missoula District,Missoula,shrNPP,2.076258673509575e-4
1986-01-01T07:00:00Z,blm_missoula_Missoula District,Missoula,treNPP,1.066330878438995
1986-01-01T07:00:00Z,blm_butte_Butte District,Butte,afgNPP,0.011815084152359996
1986-01-01T07:00:00Z,blm_butte_Butte District,Butte,pfgNPP,0.150571851109694
1986-01-01T07:00:00Z,blm_butte_Butte District,Butte,shrNPP,7.886642232488157e-4
1986-01-01T07:00:00Z,blm_butte_Butte District,Butte,treNPP,1.4755541207332106
1986-01-01T07:00:00Z,blm_dillon_Dillon District,Dillon,afgNPP,0.023561181691648503
1986-01-01T07:00:00Z,blm_dillon_Dillon District,Dillon,pfgNPP,0.09699651768006845
1986-01-01T07:00:00Z,blm_dillon_Dillon District,Dillon,shrNPP,1.6582322813794015e-5
1986-01-01T07:00:00Z,blm_dillon_Dillon District,Dillon,treNPP,0.3683885238668794
1986-01-17T07:00:00Z,blm_billings_Billings District,Billings,afgNPP,0.47065759027552123
1986-01-17T07:00:00Z,blm_billings_Billings District,Billings,pfgNPP,0.22339461032294683
1986-01-17T07:00:00Z,blm_billings_Billings District,Billings,shrNPP,0.0017785781873348946
1986-01-17T07:00:00Z,blm_billings_Billings District,Billings,treNPP,0.23069934838959064
1986-01-17T07:00:00Z,blm_miles-city_Miles City District,Miles City,afgNPP,0.0029087437931819165
1986-01-17T07:00:00Z,blm_miles-city_Miles City District,Miles City,pfgNPP,0.011957154079049553
1986-01-17T07:00:00Z,blm_miles-city_Miles City District,Miles City,shrNPP,6.112221420034974e-8
1986-01-17T07:00:00Z,blm_miles-city_Miles City District,Miles City,treNPP,0.016719443459478272
1986-01-17T07:00:00Z,blm_malta_Malta District,Malta,afgNPP,0.28747941092440177
1986-01-17T07:00:00Z,blm_malta_Malta District,Malta,pfgNPP,0.569136124778706
1986-01-17T07:00:00Z,blm_malta_Malta District,Malta,shrNPP,2.79756205085627e-5
1986-01-17T07:00:00Z,blm_malta_Malta District,Malta,treNPP,0.12723670936385093
1986-01-17T07:00:00Z,blm_lewistown_Lewistown District,Lewistown,afgNPP,0.6361201955490701
1986-01-17T07:00:00Z,blm_lewistown_Lewistown District,Lewistown,pfgNPP,1.6140682495904637
1986-01-17T07:00:00Z,blm_lewistown_Lewistown District,Lewistown,shrNPP,1.566556576086051e-4
1986-01-17T07:00:00Z,blm_lewistown_Lewistown District,Lewistown,treNPP,0.9132909289373389
1986-01-17T07:00:00Z,blm_missoula_Missoula District,Missoula,afgNPP,6.025166009571223e-4
