date,id,name,variable,value
2000-02-18T07:00:00Z,county_30075_Powder River County,Powder River County,EVI,1047.8796470272734
2000-02-18T07:00:00Z,county_30075_Powder River County,Powder River County,NDVI,1929.8876512608242
2000-02-18T07:00:00Z,county_30009_Carbon County,Carbon County,EVI,976.0017718621767
2000-02-18T07:00:00Z,county_30009_Carbon County,Carbon County,NDVI,1741.4363722196315
2000-02-18T07:00:00Z,county_30003_Big Horn County,Big Horn County,EVI,970.0118876832191
2000-02-18T07:00:00Z,county_30003_Big Horn County,Big Horn County,NDVI,1863.6631199096335
2000-02-18T07:00:00Z,county_30111_Yellowstone County,Yellowstone County,EVI,1012.0811513220325
2000-02-18T07:00:00Z,county_30111_Yellowstone County,Yellowstone County,NDVI,1967.2996290832455
2000-02-18T07:00:00Z,county_30095_Stillwater County,Stillwater County,EVI,1074.360473941776
2000-02-18T07:00:00Z,county_30095_Stillwater County,Stillwater County,NDVI,2033.4104615545605
2000-02-18T07:00:00Z,county_30097_Sweet Grass County,Sweet Grass County,EVI,1164.341458709059
2000-02-18T07:00:00Z,county_30097_Sweet Grass County,Sweet Grass County,NDVI,2101.847300027963
2000-02-18T07:00:00Z,county_30107_Wheatland County,Wheatland County,EVI,1104.4171426560092
2000-02-18T07:00:00Z,county_30107_Wheatland County,Wheatland County,NDVI,1835.1563482704069
2000-02-18T07:00:00Z,county_30037_Golden Valley County,Golden Valley County,EVI,1056.545645120523
2000-02-18T07:00:00Z,county_30037_Golden Valley County,Golden Valley County,NDVI,1900.8983717912627
2000-02-18T07:00:00Z,county_30065_Musselshell County,Musselshell County,EVI,1174.532926505455
2000-02-18T07:00:00Z,county_30065_Musselshell County,Musselshell County,NDVI,2239.551288840711
2000-02-18T07:00:00Z,county_30103_Treasure County,Treasure County,EVI,996.4053441652051
2000-02-18T07:00:00Z,county_30103_Treasure County,Treasure County,NDVI,2062.887102564773
2000-02-18T07:00:00Z,county_30087_Rosebud County,Rosebud County,EVI,1009.0985898597635
2000-02-18T07:00:00Z,county_30087_Rosebud County,Rosebud County,NDVI,1983.4129294314414
2000-02-18T07:00:00Z,county_30011_Carter County,Carter County,EVI,1039.701260552812
2000-02-18T07:00:00Z,county_30011_Carter County,Carter County,NDVI,1929.7774848028066
2000-02-18T07:00:00Z,county_30025_Fallon County,Fallon County,EVI,1091.392593471402
2000-02-18T07:00:00Z,county_30025_Fallon County,Fallon County,NDVI,2033.8503044147496
2000-02-18T07:00:00Z,county_30017_Custer County,Custer County,EVI,1022.8744305524236
2000-02-18T07:00:00Z,county_30017_Custer County,Custer County,NDVI,1900.8538158835315
2000-02-18T07:00:00Z,county_30109_Wibaux County,Wibaux County,EVI,1102.652292973667
2000-02-18T07:00:00Z,county_30109_Wibaux County,Wibaux County,NDVI,2039.0011323642527
2000-02-18T07:00:00Z,county_30079_Prairie County,Prairie County,EVI,1038.3452926332413
2000-02-18T07:00:00Z,county_30079_Prairie County,Prairie County,NDVI,1878.3075108329542
2000-02-18T07:00:00Z,county_30033_Garfield County,Garfield County,EVI,976.8749928284034
2000-02-18T07:00:00Z,county_30033_Garfield County,Garfield County,NDVI,1892.956452890341
2000-02-18T07:00:00Z,county_30055_McCone County,McCone County,EVI,1036.0341655359518
2000-02-18T07:00:00Z,county_30055_McCone County,McCone County,NDVI,1922.4121767085646
2000-02-18T07:00:00Z,county_30021_Dawson County,Dawson County,EVI,1055.7328097395039
2000-02-18T07:00:00Z,county_30021_Dawson County,Dawson County,NDVI,1942.866833114388
2000-02-18T07:00:00Z,county_30083_Richland County,Richland County,EVI,1087.1279692728058
2000-02-18T07:00:00Z,county_30083_Richland County,Richland County,NDVI,2031.9901288816488
2000-02-18T07:00:00Z,county_30085_Roosevelt County,Roosevelt County,EVI,1052.5571078159007
2000-02-18T07:00:00Z,county_30085_Roosevelt County,Roosevelt County,NDVI,2020.2750458936177
