date,id,name,variable,value
2000-01-01T07:00:00Z,tribes_northern-cheyenne_Northern Cheyenne,Northern Cheyenne,mean,NA
2000-01-01T07:00:00Z,tribes_crow_Crow,Crow,mean,NA
2000-01-01T07:00:00Z,tribes_fort-peck_Fort Peck,Fort Peck,mean,NA
2000-01-01T07:00:00Z,tribes_fort-belknap_Fort Belknap,Fort Belknap,mean,NA
2000-01-01T07:00:00Z,tribes_rocky-boys_Rocky Boy's,Rocky Boy's,mean,NA
2000-01-01T07:00:00Z,tribes_blackfeet_Blackfeet,Blackfeet,mean,NA
2000-01-01T07:00:00Z,tribes_flathead_Flathead,Flathead,mean,NA
2000-01-09T07:00:00Z,tribes_northern-cheyenne_Northern Cheyenne,Northern Cheyenne,mean,NA
2000-01-09T07:00:00Z,tribes_crow_Crow,Crow,mean,NA
2000-01-09T07:00:00Z,tribes_fort-peck_Fort Peck,Fort Peck,mean,NA
2000-01-09T07:00:00Z,tribes_fort-belknap_Fort Belknap,Fort Belknap,mean,NA
2000-01-09T07:00:00Z,tribes_rocky-boys_Rocky Boy's,Rocky Boy's,mean,NA
2000-01-09T07:00:00Z,tribes_blackfeet_Blackfeet,Blackfeet,mean,NA
2000-01-09T07:00:00Z,tribes_flathead_Flathead,Flathead,mean,NA
2000-01-17T07:00:00Z,tribes_northern-cheyenne_Northern Cheyenne,Northern Cheyenne,mean,NA
2000-01-17T07:00:00Z,tribes_crow_Crow,Crow,mean,NA
2000-01-17T07:00:00Z,tribes_fort-peck_Fort Peck,Fort Peck,mean,NA
2000-01-17T07:00:00Z,tribes_fort-belknap_Fort Belknap,Fort Belknap,mean,NA
2000-01-17T07:00:00Z,tribes_rocky-boys_Rocky Boy's,Rocky Boy's,mean,NA
2000-01-17T07:00:00Z,tribes_blackfeet_Blackfeet,Blackfeet,mean,NA
2000-01-17T07:00:00Z,tribes_flathead_Flathead,Flathead,mean,NA
2000-01-25T07:00:00Z,tribes_northern-cheyenne_Northern Cheyenne,Northern Cheyenne,mean,NA
2000-01-25T07:00:00Z,tribes_crow_Crow,Crow,mean,NA
2000-01-25T07:00:00Z,tribes_fort-peck_Fort Peck,Fort Peck,mean,NA
